MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,Fence,MoSold,SaleType,SaleCondition,age_of_house,SalePrice
20,RL,4.51085950651685,9.284426915328881,NA,IR1,Lvl,Corner,Veenker,Norm,1Fam,1Story,5,8,1976,2004,Gable,Plywood,Plywood,NA,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,7.05444965813294,Unf,0.0,280,7.271008538280992,TA,Y,SBrkr,7.271008538280992,0,7.271008538280992,1,0.0,2,0,3,Gd,6,1,Fa,Attchd,RFn,528,TA,Y,0.0,3.091042453358316,0.0,0.0,NA,7,WD,Normal,31,218000
80,RL,4.454347296253507,9.143238568435446,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,SLvl,5,8,1965,1999,Gable,BrkFace,BrkFace,NA,0.0,TA,Gd,PConc,TA,TA,Gd,ALQ,6.452048954437226,Unf,0.0,586,7.106606137727303,Gd,Y,SBrkr,7.143617602704121,0,7.143617602704121,0,0.6931471805599453,2,0,3,Gd,6,1,Gd,Attchd,RFn,502,TA,Y,0.0,4.532599493153256,0.0,4.574710978503383,MnPrv,10,WD,Normal,43,179900
120,RL,3.5553480614894135,8.517593111437565,NA,IR1,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,7,5,2007,2008,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,No,GLQ,6.807934943699926,Unf,0.0,410,7.181591944611865,Ex,Y,SBrkr,7.181591944611865,0,7.181591944611865,1,0.0,2,0,2,Gd,6,1,Gd,Attchd,RFn,626,TA,Y,5.153291594497779,4.143134726391533,0.0,0.0,NA,7,WD,Normal,2,230000
20,RL,4.532599493153256,9.387062950369655,NA,Reg,Lvl,FR2,Somerst,Feedr,1Fam,1Story,8,5,2007,2008,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1580,7.365812837209472,Ex,Y,SBrkr,7.365812837209472,0,7.365812837209472,0,0.0,2,0,3,Gd,7,0,NA,Attchd,RFn,830,TA,Y,0.0,3.2188758248682006,0.0,0.0,NA,6,ConLD,Partial,1,235128
60,RL,4.343805421853684,9.118334726180159,NA,Reg,Lvl,Inside,NWAmes,Norm,1Fam,2Story,6,6,1974,1974,Hip,HdBoard,HdBoard,BrkFace,202.0,Gd,TA,CBlock,TA,TA,No,ALQ,6.093569770045136,Unf,0.0,459,6.804614520062624,TA,Y,SBrkr,6.8501261661455,933,7.537430036586509,0,0.0,2,1,4,Gd,8,1,TA,Attchd,RFn,540,Gd,Y,0.0,4.248495242049359,0.0,0.0,NA,7,WD,Normal,34,185000
160,RL,3.2188758248682006,7.732369222284388,NA,Reg,Lvl,Inside,NPkVill,Norm,Twnhs,2Story,6,5,1978,1978,Gable,Plywood,Brk Cmn,NA,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,5.7430031878094825,Unf,0.0,544,6.752270376141742,Fa,Y,SBrkr,6.752270376141742,601,7.284134806195205,0,0.0,2,1,3,TA,7,1,TA,Attchd,Unf,440,TA,Y,3.295836866004329,0.0,0.0,0.0,NA,7,WD,Normal,32,146000
20,RL,4.31748811353631,9.600962533214572,NA,IR1,Low,CulDSac,Crawfor,PosN,1Fam,1Story,6,7,1954,2006,Hip,HdBoard,HdBoard,BrkFace,202.0,Gd,TA,CBlock,TA,TA,No,BLQ,6.591673732008658,Unf,0.0,568,7.167809184316444,Ex,Y,SBrkr,7.403061091090091,0,7.403061091090091,1,0.0,1,0,3,Gd,7,1,Gd,Detchd,Unf,924,TA,Y,4.6913478822291435,0.0,0.0,5.37989735354046,NA,11,WD,Normal,54,224000
20,RL,4.700480365792417,9.073947747070628,NA,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1968,1968,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,6.20050917404269,Unf,0.0,402,6.796823718274855,Gd,Y,SBrkr,6.796823718274855,0,6.796823718274855,0,0.0,1,0,3,TA,5,1,Po,Attchd,Fin,450,TA,Y,0.0,0.0,0.0,0.0,NA,5,WD,Normal,39,129000
90,RL,4.110873864173311,9.465060106725137,NA,Reg,Lvl,Inside,Sawyer,Feedr,Duplex,SFoyer,4,4,1969,1969,Gable,Plywood,Plywood,NA,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,7.089243155027514,Unf,0.0,0,7.089243155027514,TA,Y,SBrkr,7.138073034044347,0,7.138073034044347,2,0.0,0,2,0,TA,6,0,NA,CarPort,Unf,400,Fa,Y,4.795790545596741,0.0,0.0,0.0,NA,1,WD,Alloca,39,108959
80,RL,4.23410650459726,9.690170562039654,NA,IR1,Lvl,FR2,Veenker,Feedr,1Fam,SLvl,5,7,1978,1978,Gable,Plywood,Plywood,NA,0.0,TA,TA,PConc,Gd,TA,Gd,ALQ,6.523562306149512,Rec,5.971261839790462,289,7.215975002651466,Ex,Y,SBrkr,7.267525427828172,0,7.267525427828172,1,0.0,1,1,2,Gd,5,1,TA,Attchd,Unf,588,TA,Y,5.1298987149230735,5.198497031265826,0.0,0.0,NA,6,WD,Normal,29,194000
20,RL,4.382026634673881,9.163458386076051,NA,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,7,5,2009,2009,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1502,7.315218389752975,Ex,Y,SBrkr,7.315218389752975,0,7.315218389752975,0,0.0,2,0,3,Gd,7,0,NA,Attchd,RFn,644,TA,Y,0.0,4.74493212836325,0.0,0.0,NA,9,New,Partial,0,233170
20,RL,4.174387269895637,9.256842205627603,NA,IR1,Lvl,Corner,CollgCr,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1694,7.43543801981455,Ex,Y,SBrkr,7.43543801981455,0,7.43543801981455,0,0.0,2,0,3,Gd,7,0,NA,Attchd,RFn,776,TA,Y,5.081404364984463,3.5263605246161616,0.0,0.0,NA,2,WD,Normal,2,245350
60,RL,4.07753744390572,9.292196818446016,NA,IR1,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,GLQ,6.668228248417403,Unf,0.0,173,6.866933284461882,Ex,Y,SBrkr,6.866933284461882,712,7.421775793644647,1,0.0,2,1,3,TA,7,1,TA,Attchd,Fin,472,TA,Y,0.0,3.6635616461296463,0.0,0.0,NA,2,WD,Normal,6,173000
70,RL,4.795790545596741,9.527265662897605,NA,Reg,Lvl,Corner,Edwards,Norm,1Fam,2Story,6,7,1935,1986,Hip,Stucco,Stucco,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.440946540632921,Unf,0.0,501,7.028201432058005,Ex,Y,SBrkr,7.1204443723924875,872,7.653969180478774,0,0.0,2,0,4,Gd,7,2,TA,Basment,Unf,540,TA,Y,0.0,0.0,0.0,0.0,NA,7,WD,Normal,73,235000
60,RL,4.77912349311153,10.484613193102275,NA,IR1,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,10,5,1995,1996,Hip,HdBoard,HdBoard,BrkFace,202.0,Gd,Gd,PConc,Ex,TA,Gd,GLQ,7.23561914106675,Unf,0.0,543,7.565793282428515,Ex,Y,SBrkr,7.513163545234075,1796,8.196436811235028,1,0.0,3,1,4,Gd,10,1,TA,Attchd,Fin,807,TA,Y,5.8916442118257715,4.343805421853684,0.0,0.0,NA,7,WD,Normal,11,625000
80,RL,4.343805421853684,9.198369000194964,NA,Reg,Lvl,Inside,Mitchel,Norm,1Fam,SLvl,6,6,1977,1977,Gable,Plywood,Plywood,NA,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,6.259581464064923,Unf,0.0,574,7.00033446027523,TA,Y,SBrkr,7.020190708311925,0,7.020190708311925,1,0.0,1,0,3,TA,6,1,Po,Attchd,Fin,358,TA,Y,5.318119993844216,0.0,0.0,0.0,GdPrv,7,WD,Normal,31,171000
20,RL,4.343805421853684,9.118334726180159,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,6,1958,1958,Hip,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.4967749901858625,Unf,0.0,599,7.140453043101158,Ex,Y,SBrkr,7.140453043101158,0,7.140453043101158,1,0.0,1,0,3,TA,6,1,TA,Attchd,RFn,433,TA,Y,0.0,0.0,0.0,0.0,NA,11,WD,Normal,50,163000
160,FV,3.58351893845611,8.29853954537488,Pave,IR1,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,MetalSd,MetalSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,625,6.439350371100098,Ex,Y,SBrkr,6.439350371100098,625,7.1316985104669115,0,0.0,2,1,2,Gd,5,0,NA,Detchd,Fin,625,TA,Y,0.0,4.007333185232471,0.0,0.0,NA,3,WD,Normal,2,171900
50,RL,4.9344739331306915,9.799847777776368,NA,IR1,Bnk,Inside,ClearCr,Norm,1Fam,1.5Fin,5,6,1946,1994,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,5.030437921392435,BLQ,6.152732694704104,977,7.377133712833954,TA,Y,SBrkr,7.400620577371135,971,8.034955024502159,0,0.0,3,0,3,Ex,12,1,Gd,NA,NA,0,NA,Y,4.812184355372417,0.0,0.0,0.0,MnPrv,3,WD,Normal,61,200500
70,RL,4.394449154672439,9.714805812589491,NA,IR1,Lvl,Inside,Crawfor,Norm,1Fam,2Story,6,8,1932,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,6.222576268071369,Unf,0.0,449,6.859614903654202,TA,Y,SBrkr,7.065613363597717,1175,7.76046702921342,0,0.0,2,1,4,TA,9,1,Gd,Detchd,Unf,360,TA,Y,0.0,0.0,0.0,0.0,NA,7,WD,Normal,74,239000
50,RL,4.454347296253507,9.276034475171546,NA,Reg,Lvl,Inside,NoRidge,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,HdBoard,HdBoard,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.55250788703459,Unf,0.0,983,7.428927194802272,Ex,Y,SBrkr,7.6638772587034705,743,7.96311205897929,0,0.0,2,1,4,Gd,9,1,TA,Attchd,Fin,541,TA,Y,0.0,3.5263605246161616,0.0,0.0,NA,4,WD,Normal,15,285000
20,RL,3.6375861597263857,8.846784666945227,NA,IR1,Lvl,CulDSac,Mitchel,Norm,1Fam,1Story,5,5,1984,1985,Gable,HdBoard,Plywood,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.490723534502507,Unf,0.0,218,6.776506992372183,TA,Y,SBrkr,6.828712071641684,0,6.828712071641684,1,0.0,1,0,3,TA,5,0,NA,Attchd,Unf,264,TA,Y,5.8944028342648505,0.0,0.0,0.0,MnPrv,10,WD,Normal,24,119500
50,RM,4.110873864173311,8.281723990411392,Grvl,Reg,Bnk,Inside,OldTown,Artery,1Fam,1.5Fin,6,8,1926,2004,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.150602768446279,Unf,0.0,350,6.70808408385307,TA,Y,SBrkr,6.70808408385307,406,7.110696122978827,0,0.0,1,0,3,TA,5,0,NA,Detchd,Unf,210,TA,N,0.0,0.0,4.762173934797756,0.0,NA,12,WD,Normal,83,115000
50,RL,4.007333185232471,8.94663520890585,NA,IR1,Lvl,FR2,Crawfor,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,731,6.595780513961311,Ex,Y,SBrkr,6.710523109452428,523,7.203405521083095,0,0.0,1,1,3,TA,7,1,Gd,Detchd,Unf,186,Fa,Y,5.262690188904886,0.0,4.634728988229636,0.0,NA,7,WD,Normal,88,154900
20,RL,4.356708826689592,9.028338763993148,NA,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,5,5,1954,1954,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0,0.0,Gd,Y,SBrkr,7.025538314638521,0,7.025538314638521,0,0.0,1,0,3,TA,5,1,Gd,NA,NA,0,NA,N,0.0,3.6109179126442243,5.25227342804663,0.0,NA,4,WD,Normal,52,93000
60,RL,4.454347296253507,9.321076413570848,NA,IR2,Lvl,Corner,Timber,Norm,1Fam,2Story,7,5,1990,1991,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,Wood,Gd,TA,No,LwQ,7.104144092987527,Unf,0.0,0,7.104144092987527,Ex,Y,SBrkr,7.1693500166706,1216,7.83002808253384,0,0.0,2,1,4,TA,8,0,NA,Attchd,Fin,693,TA,Y,0.0,0.0,0.0,0.0,GdPrv,4,WD,Normal,16,250000
120,RM,4.174387269895637,8.628376720376853,NA,IR1,HLS,Inside,Crawfor,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CemntBd,CmentBd,Stone,206.5,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.300472814267799,Unf,0.0,120,7.3783837129967145,Ex,Y,SBrkr,7.410347097821024,0,7.410347097821024,1,0.6931471805599453,2,0,2,Gd,5,1,Gd,Attchd,Fin,482,TA,Y,5.093750200806762,3.9889840465642745,0.0,5.0369526024136295,NA,11,New,Partial,0,392500
60,RL,5.081404364984463,9.656563472556515,NA,IR1,Lvl,Corner,NoRidge,Norm,1Fam,2Story,10,5,1996,1996,Hip,Wd Sdng,ImStucc,NA,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,7.64826303090192,Unf,0.0,300,7.781973234434385,Ex,Y,SBrkr,7.788211557847076,2065,8.406708458240965,1,0.0,3,1,4,Ex,10,2,TA,Attchd,Fin,813,TA,Y,5.147494476813453,4.3694478524670215,0.0,0.0,MnPrv,7,WD,Abnorml,11,745000
30,RL,4.110873864173311,9.287394001418473,Grvl,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,6,1920,1950,Hip,Stucco,Stucco,NA,0.0,TA,TA,BrkTil,TA,TA,No,Rec,6.71174039505618,Unf,0.0,299,7.02197642307216,Ex,Y,SBrkr,7.030857476116121,0,7.030857476116121,1,0.0,1,0,2,TA,5,1,Gd,Detchd,Unf,720,TA,Y,5.438079308923196,0.0,0.0,0.0,NA,6,WD,Normal,86,120000
20,RL,3.9318256327243257,10.466924601573329,NA,Reg,Lvl,Inside,Timber,Norm,1Fam,1Story,5,4,1963,1963,Hip,MetalSd,MetalSd,BrkFace,202.0,TA,TA,CBlock,TA,TA,Gd,Rec,7.05617528410041,Unf,0.0,413,7.360739903058278,Gd,Y,SBrkr,7.360739903058278,0,7.360739903058278,1,0.0,1,1,3,TA,5,2,TA,2Types,RFn,995,TA,Y,0.0,5.575949103146316,0.0,0.0,NA,5,WD,Normal,44,186700
50,RL,4.110873864173311,9.1838937219612,NA,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,AsbShng,AsbShng,NA,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,5.973809611869261,Unf,0.0,392,6.665683717782408,Gd,Y,SBrkr,6.856461984594587,272,7.108244139731541,1,0.0,1,0,4,TA,7,0,NA,Attchd,Unf,392,TA,Y,0.0,0.0,5.4680601411351315,0.0,NA,3,WD,Normal,82,104900
190,RL,4.68213122712422,9.270117576012044,NA,IR1,Bnk,Corner,OldTown,Artery,2fmCon,2Story,3,5,1900,1970,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,Fa,TA,Mn,BLQ,6.089044875446846,Unf,0.0,538,6.88653164253051,TA,Y,SBrkr,6.922643891475888,685,7.438383530044307,1,0.0,2,0,3,TA,7,0,NA,CarPort,Unf,420,Fa,Y,0.0,4.31748811353631,0.0,0.0,NA,8,WD,Abnorml,109,95000
20,RL,4.499809670330265,9.430439293104167,NA,Reg,Lvl,Corner,NoRidge,Norm,1Fam,1Story,8,5,1994,1995,Gable,ImStucc,ImStucc,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.284134806195205,Unf,0.0,168,7.393263094763838,Ex,Y,SBrkr,7.393263094763838,0,7.393263094763838,1,0.0,2,0,2,Gd,5,1,Fa,Attchd,RFn,757,TA,Y,0.0,4.74493212836325,5.262690188904886,0.0,GdPrv,7,WD,Normal,12,262000
60,RL,4.23410650459726,9.097843340749037,NA,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,831,6.723832440821209,Ex,Y,SBrkr,6.723832440821209,829,7.415175109613295,0,0.0,2,1,3,Gd,7,0,NA,Attchd,RFn,493,TA,Y,4.976733742420574,4.23410650459726,0.0,0.0,NA,7,WD,Normal,7,195000
60,RL,4.110873864173311,8.922791623969637,NA,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,994,6.902742737158593,Gd,Y,SBrkr,6.9363427358340495,776,7.498315870766981,0,0.0,2,1,3,Gd,7,1,TA,Attchd,Fin,442,TA,Y,4.948759890378168,4.110873864173311,0.0,0.0,NA,6,WD,Normal,11,189000
190,RL,4.30406509320417,10.387887062065596,NA,Reg,Low,Inside,Mitchel,Norm,2fmCon,1Story,4,4,1961,1975,Gable,MetalSd,MetalSd,Stone,206.5,TA,Gd,CBlock,TA,TA,Av,BLQ,7.05617528410041,Unf,0.0,90,7.1308988302963465,Ex,Y,SBrkr,7.392031567514591,0,7.392031567514591,1,0.0,1,0,3,TA,7,1,TA,2Types,Fin,1356,TA,Y,6.0867747269123065,0.0,0.0,0.0,NA,3,WD,Normal,46,168000
160,FV,3.2188758248682006,7.880804344674901,Pave,Reg,Lvl,Inside,Somerst,Norm,Twnhs,2Story,8,5,1999,2000,Gable,MetalSd,MetalSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,776,6.655440350367647,Ex,Y,SBrkr,6.639875833826536,677,7.273786317844895,0,0.0,2,1,2,Gd,5,0,NA,Detchd,Unf,492,TA,Y,5.332718793265369,0.0,0.0,0.0,NA,11,WD,Normal,8,174000
50,RM,4.110873864173311,9.169622538697624,Grvl,Reg,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,TA,TA,Mn,Unf,0.0,Unf,0.0,702,6.555356891810665,Gd,Y,SBrkr,6.736966958001855,630,7.29505641646263,0,0.0,1,0,3,Gd,6,0,NA,Detchd,Unf,250,TA,P,0.0,0.0,4.442651256490317,0.0,GdWo,7,WD,Normal,82,125000
120,RM,4.30406509320417,8.412054873292933,NA,Reg,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,VinylSd,VinylSd,BrkFace,202.0,TA,TA,PConc,Ex,TA,No,GLQ,6.784457062637643,Unf,0.0,341,7.110696122978827,Ex,Y,SBrkr,7.110696122978827,0,7.110696122978827,1,0.0,2,0,2,TA,5,0,NA,Attchd,Fin,402,TA,Y,0.0,5.720311776607412,0.0,0.0,NA,6,WD,Normal,10,165000
60,RL,4.394449154672439,9.144734614878189,NA,Reg,Lvl,Corner,Sawyer,Norm,1Fam,2Story,6,7,1969,1969,Gable,HdBoard,HdBoard,Stone,206.5,TA,TA,CBlock,TA,TA,No,ALQ,5.918893854273146,Unf,0.0,292,6.498282149476434,TA,Y,SBrkr,6.498282149476434,689,7.210079628170788,0,0.0,1,1,4,TA,7,0,NA,Attchd,Fin,299,TA,Y,5.940171252720432,3.6109179126442243,0.0,0.0,MnPrv,3,WD,Normal,41,158000
60,RL,3.9512437185814275,8.990939806940807,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728,6.591673732008658,Ex,Y,SBrkr,6.591673732008658,728,7.284134806195205,0,0.0,2,1,3,Gd,8,0,NA,Attchd,Fin,400,TA,Y,4.61512051684126,3.2188758248682006,0.0,0.0,NA,7,WD,Normal,3,176000
60,RL,4.07753744390572,9.550733483340633,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,879,6.779921907472252,Ex,Y,SBrkr,6.779921907472252,984,7.530479995245536,0,0.0,2,1,4,Gd,9,1,Gd,BuiltIn,Fin,660,TA,Y,4.61512051684126,2.8903717578961645,0.0,0.0,NA,11,New,Partial,0,219210
75,RM,4.189654742026425,9.088285725968877,NA,IR1,Bnk,Corner,OldTown,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,815,6.704414354964107,Ex,Y,SBrkr,6.704414354964107,875,7.43307534889858,0,0.0,1,0,3,TA,7,1,Gd,Detchd,Unf,225,TA,Y,0.0,0.0,5.802118375377063,0.0,NA,7,ConLw,Normal,90,144000
20,RL,4.2626798770413155,9.116139576577355,NA,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2001,2001,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1212,7.10085190894405,Ex,Y,SBrkr,7.10085190894405,0,7.10085190894405,0,0.0,2,0,3,Gd,6,0,NA,Attchd,RFn,573,TA,Y,5.877735781779639,0.0,0.0,0.0,NA,6,WD,Normal,8,178000
20,RL,4.330733340286331,9.326878188224134,NA,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1Story,4,5,1963,1979,Gable,HdBoard,HdBoard,BrkFace,202.0,TA,TA,CBlock,TA,TA,No,Rec,6.306275286948016,Unf,0.0,504,6.9584483932976555,Gd,Y,SBrkr,7.232010331664759,0,7.232010331664759,0,0.0,1,1,3,TA,6,1,Po,Attchd,Unf,459,TA,Y,0.0,4.418840607796598,0.0,0.0,NA,10,WD,Normal,43,148000
20,RL,4.276666119016055,9.143559338285831,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,5,1970,1970,Gable,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,864,6.762729506931879,Gd,Y,SBrkr,6.762729506931879,0,6.762729506931879,0,0.0,1,0,3,TA,5,0,NA,Attchd,Unf,280,TA,Y,0.0,0.0,0.0,0.0,NA,7,Oth,Abnorml,36,116050
60,RL,4.394449154672439,9.249657234353133,NA,Reg,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,5,1998,1998,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,866,6.7650389767805414,Ex,Y,SBrkr,6.7650389767805414,913,7.484368643286131,0,0.0,2,1,3,Gd,6,0,NA,Attchd,RFn,546,TA,Y,5.293304824724492,3.6109179126442243,0.0,0.0,NA,3,WD,Normal,11,197900
50,RM,3.9318256327243257,8.699681400989514,NA,Reg,Lvl,Corner,BrkSide,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,884,6.785587645007929,Ex,Y,SBrkr,6.785587645007929,464,7.207118856207756,1,0.0,1,0,3,TA,5,1,Fa,Detchd,Unf,216,TA,N,0.0,0.0,5.342334251964811,0.0,NA,5,WD,Normal,84,117000
20,RL,4.330733340286331,9.18512512283512,NA,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2000,2001,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1630,7.396948602621014,Ex,Y,SBrkr,7.396948602621014,0,7.396948602621014,0,0.0,2,0,3,Gd,6,1,TA,Attchd,Unf,451,TA,Y,4.31748811353631,5.459585514144159,0.0,0.0,NA,10,WD,Normal,9,213000
20,RL,4.3694478524670215,9.224341891611996,NA,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,5,6,1975,1975,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,6.670766320845874,Unf,0.0,268,6.963189985870238,Ex,Y,SBrkr,6.980075940561763,0,6.980075940561763,1,0.0,1,1,3,TA,6,0,NA,Attchd,RFn,495,TA,Y,0.0,4.48863636973214,0.0,0.0,MnPrv,7,WD,Normal,31,153500
20,RL,4.51085950651685,9.59458184363272,NA,IR1,Lvl,CulDSac,SawyerW,Norm,1Fam,1Story,7,7,1990,1991,Hip,HdBoard,HdBoard,BrkFace,202.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,6.186208623900494,BLQ,5.181783550292085,1496,7.677400430514807,Gd,Y,SBrkr,7.69484807238461,0,7.69484807238461,0,0.0,2,0,3,Gd,7,1,TA,Attchd,RFn,701,TA,Y,4.442651256490317,4.2626798770413155,0.0,0.0,NA,6,WD,Normal,19,271900
20,RH,4.212127597878484,9.093918908958932,NA,Reg,Lvl,Inside,SawyerW,Norm,1Fam,1Story,4,4,1966,1966,Gable,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.963189985870238,Unf,0.0,0,6.963189985870238,TA,Y,SBrkr,6.963189985870238,0,6.963189985870238,1,0.0,1,0,2,TA,5,0,NA,Detchd,Unf,384,TA,Y,0.0,3.7612001156935624,0.0,0.0,MnPrv,11,WD,Normal,40,107000
20,RL,4.2626798770413155,9.119977931895791,NA,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,GLQ,5.831882477283517,Unf,0.0,1342,7.428333194190806,Ex,Y,SBrkr,7.438971592395862,0,7.438971592395862,1,0.0,2,0,3,Gd,7,0,NA,Attchd,RFn,544,TA,Y,5.262690188904886,3.1780538303479458,0.0,0.0,NA,5,WD,Normal,3,200000
20,RL,4.2626798770413155,8.957252944288902,NA,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1962,1980,Gable,MetalSd,MetalSd,NA,0.0,TA,Gd,CBlock,TA,TA,No,Rec,6.22455842927536,BLQ,4.6913478822291435,319,6.837332814685591,TA,Y,SBrkr,7.157735484249907,0,7.157735484249907,1,0.0,1,0,3,TA,6,0,NA,Detchd,Unf,506,TA,Y,0.0,0.0,0.0,0.0,NA,10,WD,Normal,46,140000
